User_ID,Date,Channel,Campaign,Region,Device,User_Segment,Ad_Spend,Session_Duration_Sec,Stage_1_Visitor,Stage_2_Lead,Stage_3_MQL,Stage_4_SQL,Stage_5_Customer,Revenue,Estimated_LTV
USR-005765,2026-01-28,Email Marketing,Flash_Sale_Feb,EMEA,Mobile,Individual,41.46,319,1,0,0,0,0,0.0,0.0
USR-005766,2025-11-01,Facebook,Brand_Awareness_2025,LATAM,Tablet,Individual,44.27,406,1,0,0,0,0,0.0,0.0
USR-005767,2025-05-05,Facebook,Brand_Awareness_2025,North America,Mobile,Individual,17.39,16,1,1,1,0,0,0.0,0.0
USR-005768,2026-01-31,Email Marketing,Webinar_Series_Tech,APAC,Tablet,Enterprise,21.24,126,1,0,0,0,0,0.0,0.0
USR-005769,2025-09-19,LinkedIn,Retargeting_Q1,EMEA,Mobile,Individual,37.65,358,1,0,0,0,0,0.0,0.0
USR-005770,2025-06-20,Referral,Retargeting_Q1,LATAM,Desktop,Individual,10.71,582,1,0,0,0,0,0.0,0.0
USR-005771,2025-06-13,LinkedIn,Retargeting_Q1,EMEA,Mobile,Enterprise,14.39,225,1,0,0,0,0,0.0,0.0
USR-005772,2025-09-19,Email Marketing,Brand_Awareness_2025,APAC,Desktop,SMB,14.75,104,1,1,0,0,0,0.0,0.0
USR-005773,2025-05-29,LinkedIn,Retargeting_Q1,North America,Mobile,Individual,11.87,56,1,1,0,0,0,0.0,0.0
USR-005774,2025-08-06,Direct,Flash_Sale_Feb,North America,Desktop,Enterprise,27.43,545,1,0,0,0,0,0.0,0.0
USR-005775,2025-07-30,Affiliate,Retargeting_Q1,APAC,Mobile,Enterprise,34.01,416,1,1,0,0,0,0.0,0.0
USR-005776,2025-09-15,Email Marketing,Newsletter_Nurture,LATAM,Mobile,Individual,43.05,249,1,0,0,0,0,0.0,0.0
USR-005777,2025-10-23,Affiliate,Flash_Sale_Feb,APAC,Desktop,Enterprise,40.51,295,1,0,0,0,0,0.0,0.0
USR-005778,2025-09-19,Email Marketing,Retargeting_Q1,APAC,Tablet,Individual,44.96,34,1,1,1,0,0,0.0,0.0
USR-005779,2026-02-04,Affiliate,Webinar_Series_Tech,APAC,Mobile,Enterprise,35.55,215,1,1,1,1,0,0.0,0.0
USR-005780,2025-09-15,Referral,Newsletter_Nurture,LATAM,Tablet,Individual,25.55,597,1,0,0,0,0,0.0,0.0
USR-005781,2025-04-08,Email Marketing,Newsletter_Nurture,LATAM,Mobile,SMB,6.36,266,1,0,0,0,0,0.0,0.0
USR-005782,2025-09-25,Direct,Flash_Sale_Feb,EMEA,Desktop,SMB,43.82,370,1,1,0,0,0,0.0,0.0
USR-005783,2025-06-02,Affiliate,Brand_Awareness_2025,EMEA,Mobile,SMB,38.16,224,1,0,0,0,0,0.0,0.0
USR-005784,2025-09-28,Direct,Retargeting_Q1,LATAM,Mobile,Enterprise,28.35,408,1,0,0,0,0,0.0,0.0
USR-005785,2025-01-07,Affiliate,Flash_Sale_Feb,North America,Tablet,Individual,8.28,233,1,0,0,0,0,0.0,0.0
USR-005786,2025-09-16,Organic Search,Brand_Awareness_2025,APAC,Tablet,Individual,28.0,573,1,0,0,0,0,0.0,0.0
USR-005787,2025-02-23,Referral,Newsletter_Nurture,LATAM,Tablet,SMB,42.54,84,1,0,0,0,0,0.0,0.0
USR-005788,2025-02-12,Direct,Summer_Promo_Global,APAC,Tablet,Enterprise,26.65,505,1,0,0,0,0,0.0,0.0
USR-005789,2025-07-13,Affiliate,Flash_Sale_Feb,North America,Tablet,Individual,8.02,144,1,0,0,0,0,0.0,0.0
USR-005790,2026-02-03,Organic Search,Brand_Awareness_2025,APAC,Mobile,Individual,21.35,412,1,0,0,0,0,0.0,0.0
USR-005791,2025-02-01,Referral,Brand_Awareness_2025,EMEA,Mobile,Enterprise,45.4,176,1,0,0,0,0,0.0,0.0
USR-005792,2025-08-21,Google Ads,Retargeting_Q1,EMEA,Tablet,Individual,31.52,294,1,0,0,0,0,0.0,0.0
USR-005793,2026-02-03,LinkedIn,Brand_Awareness_2025,North America,Tablet,SMB,49.2,71,1,0,0,0,0,0.0,0.0
USR-005794,2025-01-04,Facebook,Summer_Promo_Global,LATAM,Desktop,SMB,14.83,252,1,0,0,0,0,0.0,0.0
USR-005795,2025-11-29,Direct,Newsletter_Nurture,LATAM,Tablet,Individual,6.22,13,1,0,0,0,0,0.0,0.0
USR-005796,2025-01-17,Affiliate,Summer_Promo_Global,North America,Desktop,Individual,12.91,23,1,0,0,0,0,0.0,0.0
USR-005797,2025-03-12,Affiliate,Newsletter_Nurture,LATAM,Mobile,Individual,25.83,416,1,0,0,0,0,0.0,0.0
USR-005798,2025-03-16,LinkedIn,Brand_Awareness_2025,APAC,Tablet,Individual,15.09,193,1,1,1,0,0,0.0,0.0
USR-005799,2025-06-24,Email Marketing,Webinar_Series_Tech,LATAM,Mobile,Enterprise,34.17,203,1,0,0,0,0,0.0,0.0
USR-005800,2025-07-04,Google Ads,Webinar_Series_Tech,EMEA,Tablet,Individual,34.4,236,1,0,0,0,0,0.0,0.0
USR-005801,2025-06-21,Google Ads,Flash_Sale_Feb,APAC,Tablet,Individual,45.82,334,1,0,0,0,0,0.0,0.0
USR-005802,2025-08-12,Direct,Brand_Awareness_2025,APAC,Mobile,Individual,34.16,352,1,1,1,1,0,0.0,0.0
USR-005803,2026-01-11,Direct,Flash_Sale_Feb,APAC,Tablet,SMB,26.09,528,1,1,1,0,0,0.0,0.0
USR-005804,2025-02-01,Email Marketing,Brand_Awareness_2025,LATAM,Tablet,Enterprise,27.58,500,1,0,0,0,0,0.0,0.0
USR-005805,2025-03-06,LinkedIn,Brand_Awareness_2025,LATAM,Desktop,Individual,38.31,588,1,0,0,0,0,0.0,0.0
USR-005806,2025-04-24,Organic Search,Retargeting_Q1,LATAM,Desktop,SMB,25.31,295,1,0,0,0,0,0.0,0.0
USR-005807,2025-07-19,Google Ads,Brand_Awareness_2025,LATAM,Desktop,SMB,29.47,433,1,1,0,0,0,0.0,0.0
USR-005808,2025-12-29,Referral,Retargeting_Q1,LATAM,Mobile,Individual,43.18,360,1,0,0,0,0,0.0,0.0
USR-005809,2025-11-28,Organic Search,Brand_Awareness_2025,EMEA,Mobile,Individual,36.55,552,1,0,0,0,0,0.0,0.0
USR-005810,2025-02-21,Organic Search,Brand_Awareness_2025,APAC,Tablet,Individual,24.26,520,1,0,0,0,0,0.0,0.0
USR-005811,2026-01-01,Email Marketing,Retargeting_Q1,EMEA,Mobile,Individual,31.65,589,1,0,0,0,0,0.0,0.0
USR-005812,2025-12-01,Google Ads,Retargeting_Q1,APAC,Tablet,Enterprise,13.42,572,1,0,0,0,0,0.0,0.0
USR-005813,2025-06-16,LinkedIn,Brand_Awareness_2025,EMEA,Tablet,Individual,36.26,49,1,0,0,0,0,0.0,0.0
USR-005814,2025-11-02,LinkedIn,Brand_Awareness_2025,APAC,Mobile,Enterprise,12.92,84,1,0,0,0,0,0.0,0.0
USR-005815,2025-12-09,Referral,Newsletter_Nurture,EMEA,Tablet,Enterprise,30.82,228,1,0,0,0,0,0.0,0.0
USR-005816,2025-10-24,Email Marketing,Flash_Sale_Feb,APAC,Tablet,Enterprise,15.91,68,1,0,0,0,0,0.0,0.0
USR-005817,2025-05-11,LinkedIn,Brand_Awareness_2025,LATAM,Desktop,Enterprise,37.06,96,1,0,0,0,0,0.0,0.0
USR-005818,2025-07-02,Organic Search,Retargeting_Q1,EMEA,Tablet,SMB,32.87,321,1,0,0,0,0,0.0,0.0
USR-005819,2025-12-01,Facebook,Brand_Awareness_2025,EMEA,Tablet,SMB,48.21,235,1,0,0,0,0,0.0,0.0
USR-005820,2025-01-23,Affiliate,Newsletter_Nurture,EMEA,Tablet,SMB,19.41,367,1,0,0,0,0,0.0,0.0
USR-005821,2025-06-05,Google Ads,Summer_Promo_Global,EMEA,Mobile,Enterprise,14.49,495,1,1,0,0,0,0.0,0.0
USR-005822,2025-05-14,Affiliate,Webinar_Series_Tech,North America,Desktop,SMB,20.94,225,1,0,0,0,0,0.0,0.0
USR-005823,2025-02-02,Referral,Retargeting_Q1,North America,Desktop,Enterprise,16.97,560,1,0,0,0,0,0.0,0.0
USR-005824,2025-07-01,Facebook,Newsletter_Nurture,LATAM,Mobile,Individual,25.23,420,1,0,0,0,0,0.0,0.0
USR-005825,2025-02-03,Direct,Webinar_Series_Tech,LATAM,Desktop,SMB,5.22,200,1,0,0,0,0,0.0,0.0
USR-005826,2025-09-17,Email Marketing,Webinar_Series_Tech,EMEA,Desktop,SMB,20.59,574,1,0,0,0,0,0.0,0.0
USR-005827,2025-08-21,Referral,Webinar_Series_Tech,EMEA,Tablet,Enterprise,18.75,239,1,0,0,0,0,0.0,0.0
USR-005828,2025-04-13,LinkedIn,Retargeting_Q1,EMEA,Tablet,SMB,42.71,270,1,1,0,0,0,0.0,0.0
USR-005829,2025-11-16,Affiliate,Retargeting_Q1,LATAM,Desktop,Enterprise,46.18,51,1,0,0,0,0,0.0,0.0
USR-005830,2025-08-24,LinkedIn,Newsletter_Nurture,EMEA,Tablet,Individual,12.3,422,1,1,0,0,0,0.0,0.0
USR-005831,2025-07-27,Affiliate,Retargeting_Q1,North America,Desktop,Enterprise,20.71,283,1,0,0,0,0,0.0,0.0
USR-005832,2025-06-04,LinkedIn,Summer_Promo_Global,LATAM,Mobile,SMB,12.81,548,1,0,0,0,0,0.0,0.0
USR-005833,2025-10-26,Email Marketing,Summer_Promo_Global,North America,Tablet,SMB,28.82,324,1,0,0,0,0,0.0,0.0
USR-005834,2025-11-11,Organic Search,Summer_Promo_Global,APAC,Desktop,Individual,12.23,415,1,0,0,0,0,0.0,0.0
USR-005835,2025-04-09,Facebook,Retargeting_Q1,LATAM,Desktop,SMB,31.58,201,1,0,0,0,0,0.0,0.0
USR-005836,2025-11-08,LinkedIn,Flash_Sale_Feb,North America,Mobile,Enterprise,24.7,423,1,1,0,0,0,0.0,0.0
USR-005837,2025-06-20,Affiliate,Flash_Sale_Feb,North America,Mobile,Individual,49.83,154,1,0,0,0,0,0.0,0.0
USR-005838,2025-07-04,LinkedIn,Brand_Awareness_2025,North America,Desktop,Enterprise,30.17,298,1,1,1,1,0,0.0,0.0
USR-005839,2025-04-22,Email Marketing,Webinar_Series_Tech,APAC,Desktop,Individual,46.84,211,1,0,0,0,0,0.0,0.0
USR-005840,2025-09-12,Google Ads,Webinar_Series_Tech,LATAM,Mobile,Individual,43.95,43,1,0,0,0,0,0.0,0.0
USR-005841,2025-05-31,Facebook,Retargeting_Q1,LATAM,Desktop,Individual,41.11,291,1,1,0,0,0,0.0,0.0
USR-005842,2025-03-17,LinkedIn,Flash_Sale_Feb,APAC,Desktop,Individual,48.9,482,1,1,1,0,0,0.0,0.0
USR-005843,2025-05-18,Facebook,Newsletter_Nurture,North America,Tablet,Individual,7.34,580,1,0,0,0,0,0.0,0.0
USR-005844,2025-01-06,Organic Search,Flash_Sale_Feb,LATAM,Mobile,Enterprise,35.78,166,1,0,0,0,0,0.0,0.0
USR-005845,2025-05-24,Direct,Brand_Awareness_2025,LATAM,Mobile,Enterprise,38.66,330,1,0,0,0,0,0.0,0.0
USR-005846,2026-02-02,Referral,Flash_Sale_Feb,APAC,Tablet,Enterprise,9.78,589,1,0,0,0,0,0.0,0.0
USR-005847,2025-05-16,Referral,Webinar_Series_Tech,North America,Desktop,Individual,23.33,331,1,0,0,0,0,0.0,0.0
USR-005848,2025-01-10,Google Ads,Brand_Awareness_2025,North America,Tablet,SMB,48.88,455,1,0,0,0,0,0.0,0.0
USR-005849,2025-01-19,Direct,Retargeting_Q1,EMEA,Desktop,Enterprise,14.91,126,1,0,0,0,0,0.0,0.0
USR-005850,2025-09-30,Direct,Webinar_Series_Tech,LATAM,Mobile,Enterprise,25.74,64,1,0,0,0,0,0.0,0.0
USR-005851,2025-05-14,Organic Search,Newsletter_Nurture,North America,Desktop,Enterprise,26.25,103,1,0,0,0,0,0.0,0.0
USR-005852,2025-11-12,Organic Search,Summer_Promo_Global,LATAM,Tablet,Individual,42.34,114,1,0,0,0,0,0.0,0.0
USR-005853,2025-11-27,Email Marketing,Summer_Promo_Global,North America,Desktop,Enterprise,22.83,455,1,1,1,1,1,4950.08,8440.320932110064
USR-005854,2025-08-17,Referral,Retargeting_Q1,LATAM,Mobile,SMB,23.42,194,1,0,0,0,0,0.0,0.0
USR-005855,2025-03-19,Organic Search,Retargeting_Q1,APAC,Tablet,Enterprise,47.42,180,1,0,0,0,0,0.0,0.0
USR-005856,2025-04-11,Referral,Newsletter_Nurture,North America,Mobile,SMB,43.7,206,1,0,0,0,0,0.0,0.0
USR-005857,2026-01-23,Facebook,Newsletter_Nurture,EMEA,Desktop,Enterprise,31.2,206,1,0,0,0,0,0.0,0.0
USR-005858,2025-07-16,Google Ads,Webinar_Series_Tech,EMEA,Tablet,Enterprise,34.96,364,1,1,0,0,0,0.0,0.0
USR-005859,2025-02-02,Email Marketing,Newsletter_Nurture,APAC,Tablet,Enterprise,47.27,45,1,1,0,0,0,0.0,0.0
USR-005860,2025-08-14,Organic Search,Newsletter_Nurture,APAC,Tablet,Individual,11.7,496,1,1,0,0,0,0.0,0.0
USR-005861,2025-05-15,Referral,Flash_Sale_Feb,LATAM,Mobile,Enterprise,17.79,111,1,0,0,0,0,0.0,0.0
USR-005862,2025-11-11,Facebook,Newsletter_Nurture,APAC,Desktop,SMB,37.67,371,1,0,0,0,0,0.0,0.0
USR-005863,2025-05-06,Affiliate,Retargeting_Q1,EMEA,Tablet,SMB,15.0,522,1,0,0,0,0,0.0,0.0
USR-005864,2026-01-20,Organic Search,Newsletter_Nurture,LATAM,Tablet,Individual,24.55,527,1,0,0,0,0,0.0,0.0
USR-005865,2025-12-30,Google Ads,Summer_Promo_Global,North America,Desktop,Individual,5.35,298,1,0,0,0,0,0.0,0.0
USR-005866,2025-09-04,LinkedIn,Flash_Sale_Feb,North America,Desktop,Enterprise,41.63,423,1,0,0,0,0,0.0,0.0
USR-005867,2025-11-24,Facebook,Newsletter_Nurture,North America,Desktop,Enterprise,46.42,380,1,0,0,0,0,0.0,0.0
USR-005868,2025-06-14,Facebook,Summer_Promo_Global,APAC,Tablet,SMB,13.45,172,1,0,0,0,0,0.0,0.0
USR-005869,2025-04-13,Google Ads,Retargeting_Q1,APAC,Tablet,SMB,28.28,320,1,0,0,0,0,0.0,0.0
USR-005870,2025-11-18,Facebook,Flash_Sale_Feb,APAC,Desktop,Enterprise,25.5,300,1,0,0,0,0,0.0,0.0
USR-005871,2025-07-07,Google Ads,Webinar_Series_Tech,EMEA,Desktop,Individual,9.66,559,1,1,1,1,0,0.0,0.0
USR-005872,2025-01-17,Email Marketing,Flash_Sale_Feb,LATAM,Mobile,Individual,17.05,25,1,0,0,0,0,0.0,0.0
USR-005873,2025-09-30,Google Ads,Summer_Promo_Global,North America,Tablet,SMB,30.38,505,1,0,0,0,0,0.0,0.0
USR-005874,2026-01-20,Organic Search,Summer_Promo_Global,APAC,Mobile,Enterprise,27.3,68,1,0,0,0,0,0.0,0.0
USR-005875,2025-05-09,Referral,Flash_Sale_Feb,North America,Tablet,Individual,12.24,517,1,0,0,0,0,0.0,0.0
USR-005876,2025-03-22,Google Ads,Webinar_Series_Tech,APAC,Mobile,Enterprise,6.59,11,1,0,0,0,0,0.0,0.0
USR-005877,2025-05-09,Google Ads,Webinar_Series_Tech,LATAM,Desktop,Individual,16.65,418,1,1,1,0,0,0.0,0.0
USR-005878,2025-10-27,Google Ads,Flash_Sale_Feb,LATAM,Desktop,Individual,18.63,323,1,0,0,0,0,0.0,0.0
USR-005879,2025-03-09,Google Ads,Brand_Awareness_2025,LATAM,Desktop,Enterprise,46.77,384,1,1,0,0,0,0.0,0.0
USR-005880,2025-01-28,Affiliate,Retargeting_Q1,LATAM,Desktop,SMB,41.47,45,1,0,0,0,0,0.0,0.0
USR-005881,2025-12-05,LinkedIn,Newsletter_Nurture,North America,Tablet,Individual,20.37,301,1,0,0,0,0,0.0,0.0
USR-005882,2025-01-15,Affiliate,Retargeting_Q1,APAC,Desktop,SMB,14.17,244,1,0,0,0,0,0.0,0.0
USR-005883,2025-02-06,Referral,Newsletter_Nurture,LATAM,Tablet,Individual,14.77,585,1,0,0,0,0,0.0,0.0
USR-005884,2025-03-26,LinkedIn,Retargeting_Q1,APAC,Tablet,Enterprise,47.43,553,1,0,0,0,0,0.0,0.0
USR-005885,2025-02-12,Organic Search,Summer_Promo_Global,North America,Tablet,Enterprise,14.03,267,1,0,0,0,0,0.0,0.0
USR-005886,2025-05-23,Google Ads,Summer_Promo_Global,EMEA,Tablet,SMB,12.69,177,1,0,0,0,0,0.0,0.0
USR-005887,2025-11-06,Referral,Webinar_Series_Tech,North America,Mobile,SMB,37.83,386,1,1,0,0,0,0.0,0.0
USR-005888,2025-06-11,Email Marketing,Summer_Promo_Global,North America,Mobile,SMB,26.22,588,1,1,0,0,0,0.0,0.0
USR-005889,2025-05-15,Organic Search,Brand_Awareness_2025,APAC,Mobile,SMB,14.93,531,1,0,0,0,0,0.0,0.0
USR-005890,2025-12-28,Google Ads,Brand_Awareness_2025,LATAM,Mobile,Individual,36.21,46,1,0,0,0,0,0.0,0.0
USR-005891,2025-10-25,Direct,Brand_Awareness_2025,LATAM,Tablet,SMB,20.42,272,1,0,0,0,0,0.0,0.0
USR-005892,2025-04-13,Affiliate,Summer_Promo_Global,EMEA,Tablet,SMB,37.53,541,1,0,0,0,0,0.0,0.0
USR-005893,2026-01-14,Direct,Webinar_Series_Tech,North America,Mobile,Enterprise,35.16,30,1,0,0,0,0,0.0,0.0
USR-005894,2025-01-03,Direct,Summer_Promo_Global,APAC,Tablet,Individual,27.84,387,1,0,0,0,0,0.0,0.0
USR-005895,2025-09-03,Organic Search,Flash_Sale_Feb,APAC,Tablet,SMB,43.72,167,1,1,1,0,0,0.0,0.0
USR-005896,2025-06-14,Facebook,Brand_Awareness_2025,North America,Tablet,Enterprise,14.7,45,1,1,0,0,0,0.0,0.0
USR-005897,2025-07-28,Referral,Webinar_Series_Tech,LATAM,Tablet,Individual,22.5,341,1,0,0,0,0,0.0,0.0
USR-005898,2025-01-12,Google Ads,Webinar_Series_Tech,APAC,Desktop,Enterprise,49.79,328,1,0,0,0,0,0.0,0.0
USR-005899,2025-11-13,Direct,Retargeting_Q1,APAC,Mobile,SMB,7.06,83,1,1,1,0,0,0.0,0.0
USR-005900,2025-06-02,Referral,Newsletter_Nurture,EMEA,Desktop,Enterprise,27.03,217,1,0,0,0,0,0.0,0.0
USR-005901,2025-01-10,Affiliate,Retargeting_Q1,APAC,Tablet,Enterprise,12.38,334,1,1,0,0,0,0.0,0.0
USR-005902,2025-09-20,Referral,Webinar_Series_Tech,EMEA,Tablet,SMB,39.16,251,1,0,0,0,0,0.0,0.0
USR-005903,2025-06-05,Direct,Newsletter_Nurture,APAC,Mobile,SMB,19.63,483,1,0,0,0,0,0.0,0.0
USR-005904,2025-07-12,Organic Search,Summer_Promo_Global,North America,Desktop,SMB,6.73,512,1,0,0,0,0,0.0,0.0
USR-005905,2025-07-14,Organic Search,Summer_Promo_Global,LATAM,Desktop,Enterprise,10.33,182,1,0,0,0,0,0.0,0.0
USR-005906,2025-07-13,Direct,Webinar_Series_Tech,LATAM,Mobile,SMB,7.37,380,1,0,0,0,0,0.0,0.0
USR-005907,2025-06-03,Email Marketing,Webinar_Series_Tech,North America,Mobile,Individual,24.01,427,1,0,0,0,0,0.0,0.0
USR-005908,2025-04-06,Direct,Flash_Sale_Feb,EMEA,Desktop,SMB,14.64,226,1,1,1,1,0,0.0,0.0
USR-005909,2025-12-23,Affiliate,Summer_Promo_Global,EMEA,Tablet,SMB,23.09,446,1,1,1,0,0,0.0,0.0
USR-005910,2025-11-28,Facebook,Retargeting_Q1,LATAM,Tablet,Individual,36.12,148,1,0,0,0,0,0.0,0.0
USR-005911,2025-09-13,Facebook,Webinar_Series_Tech,North America,Desktop,Enterprise,42.13,390,1,0,0,0,0,0.0,0.0
USR-005912,2025-08-02,LinkedIn,Summer_Promo_Global,LATAM,Mobile,Individual,11.76,269,1,1,0,0,0,0.0,0.0
USR-005913,2025-02-10,Referral,Brand_Awareness_2025,LATAM,Desktop,Individual,28.55,580,1,0,0,0,0,0.0,0.0
USR-005914,2025-01-02,Affiliate,Retargeting_Q1,EMEA,Tablet,Individual,13.63,43,1,0,0,0,0,0.0,0.0
USR-005915,2025-02-14,Email Marketing,Brand_Awareness_2025,APAC,Desktop,Enterprise,33.41,148,1,1,1,1,0,0.0,0.0
USR-005916,2025-04-19,Google Ads,Summer_Promo_Global,EMEA,Desktop,Enterprise,31.48,48,1,1,0,0,0,0.0,0.0
USR-005917,2025-05-31,Email Marketing,Webinar_Series_Tech,APAC,Desktop,Individual,38.31,479,1,0,0,0,0,0.0,0.0
USR-005918,2025-11-21,Google Ads,Flash_Sale_Feb,LATAM,Desktop,Individual,42.57,440,1,0,0,0,0,0.0,0.0
USR-005919,2025-08-04,Direct,Retargeting_Q1,APAC,Tablet,SMB,36.11,79,1,0,0,0,0,0.0,0.0
USR-005920,2025-03-12,Google Ads,Newsletter_Nurture,EMEA,Mobile,Individual,6.63,216,1,0,0,0,0,0.0,0.0
USR-005921,2025-01-05,Referral,Brand_Awareness_2025,LATAM,Desktop,Individual,38.9,395,1,0,0,0,0,0.0,0.0
USR-005922,2025-02-03,Email Marketing,Newsletter_Nurture,LATAM,Mobile,SMB,29.24,389,1,1,1,0,0,0.0,0.0
USR-005923,2026-01-13,Referral,Flash_Sale_Feb,LATAM,Desktop,Enterprise,36.79,362,1,0,0,0,0,0.0,0.0
USR-005924,2025-04-12,LinkedIn,Retargeting_Q1,North America,Tablet,SMB,23.78,399,1,0,0,0,0,0.0,0.0
USR-005925,2025-12-06,LinkedIn,Brand_Awareness_2025,APAC,Desktop,Enterprise,27.38,106,1,0,0,0,0,0.0,0.0
USR-005926,2026-01-13,LinkedIn,Webinar_Series_Tech,EMEA,Mobile,Individual,40.73,497,1,1,0,0,0,0.0,0.0
USR-005927,2025-01-15,Direct,Retargeting_Q1,EMEA,Tablet,Enterprise,8.11,407,1,1,0,0,0,0.0,0.0
USR-005928,2025-02-02,Organic Search,Brand_Awareness_2025,EMEA,Tablet,Individual,45.0,431,1,0,0,0,0,0.0,0.0
USR-005929,2025-12-11,LinkedIn,Newsletter_Nurture,EMEA,Tablet,SMB,38.17,77,1,0,0,0,0,0.0,0.0
USR-005930,2025-05-13,Direct,Flash_Sale_Feb,LATAM,Mobile,SMB,7.04,300,1,0,0,0,0,0.0,0.0
USR-005931,2025-10-14,Direct,Summer_Promo_Global,North America,Mobile,Enterprise,15.74,97,1,0,0,0,0,0.0,0.0
USR-005932,2025-09-24,Referral,Brand_Awareness_2025,APAC,Tablet,SMB,29.73,392,1,0,0,0,0,0.0,0.0
USR-005933,2025-05-30,Email Marketing,Summer_Promo_Global,EMEA,Desktop,SMB,33.27,346,1,0,0,0,0,0.0,0.0
USR-005934,2025-10-08,Google Ads,Brand_Awareness_2025,North America,Mobile,SMB,22.26,358,1,0,0,0,0,0.0,0.0
USR-005935,2025-08-29,Facebook,Newsletter_Nurture,EMEA,Desktop,Enterprise,29.64,370,1,0,0,0,0,0.0,0.0
USR-005936,2025-02-01,Referral,Newsletter_Nurture,LATAM,Tablet,SMB,36.37,539,1,0,0,0,0,0.0,0.0
USR-005937,2025-11-24,Referral,Summer_Promo_Global,North America,Mobile,SMB,5.64,26,1,0,0,0,0,0.0,0.0
USR-005938,2025-12-29,Email Marketing,Summer_Promo_Global,North America,Tablet,Individual,37.29,236,1,0,0,0,0,0.0,0.0
USR-005939,2025-07-11,Google Ads,Webinar_Series_Tech,EMEA,Mobile,SMB,18.71,101,1,0,0,0,0,0.0,0.0
USR-005940,2025-01-29,Organic Search,Flash_Sale_Feb,EMEA,Mobile,SMB,38.95,211,1,0,0,0,0,0.0,0.0
USR-005941,2025-09-13,Referral,Summer_Promo_Global,LATAM,Tablet,Individual,46.64,440,1,1,1,1,0,0.0,0.0
USR-005942,2025-10-18,Google Ads,Brand_Awareness_2025,North America,Mobile,SMB,36.7,70,1,0,0,0,0,0.0,0.0
USR-005943,2025-01-20,Organic Search,Flash_Sale_Feb,EMEA,Tablet,Enterprise,41.33,120,1,0,0,0,0,0.0,0.0
USR-005944,2025-06-20,Google Ads,Webinar_Series_Tech,APAC,Tablet,SMB,10.1,266,1,0,0,0,0,0.0,0.0
USR-005945,2026-01-05,LinkedIn,Summer_Promo_Global,EMEA,Mobile,SMB,37.58,322,1,0,0,0,0,0.0,0.0
USR-005946,2025-08-03,Direct,Newsletter_Nurture,APAC,Mobile,Enterprise,18.77,588,1,1,0,0,0,0.0,0.0
USR-005947,2025-06-28,LinkedIn,Webinar_Series_Tech,North America,Tablet,Individual,18.17,379,1,1,0,0,0,0.0,0.0
USR-005948,2025-12-13,Google Ads,Brand_Awareness_2025,North America,Mobile,Individual,42.98,529,1,1,1,0,0,0.0,0.0
USR-005949,2025-10-16,LinkedIn,Retargeting_Q1,North America,Desktop,Enterprise,18.23,455,1,0,0,0,0,0.0,0.0
USR-005950,2025-03-20,Google Ads,Summer_Promo_Global,EMEA,Tablet,Individual,26.64,328,1,0,0,0,0,0.0,0.0
USR-005951,2025-12-28,Affiliate,Retargeting_Q1,LATAM,Desktop,Enterprise,18.85,336,1,0,0,0,0,0.0,0.0
USR-005952,2025-12-15,Email Marketing,Brand_Awareness_2025,EMEA,Mobile,Enterprise,38.35,324,1,0,0,0,0,0.0,0.0
USR-005953,2026-01-05,Organic Search,Newsletter_Nurture,EMEA,Tablet,SMB,43.68,587,1,0,0,0,0,0.0,0.0
USR-005954,2025-08-31,Email Marketing,Retargeting_Q1,LATAM,Mobile,SMB,28.26,494,1,0,0,0,0,0.0,0.0
USR-005955,2025-01-26,Facebook,Retargeting_Q1,North America,Mobile,Individual,6.56,329,1,0,0,0,0,0.0,0.0
USR-005956,2025-02-08,Facebook,Brand_Awareness_2025,APAC,Mobile,Enterprise,11.92,526,1,0,0,0,0,0.0,0.0
USR-005957,2025-05-11,Email Marketing,Summer_Promo_Global,EMEA,Mobile,SMB,29.34,340,1,0,0,0,0,0.0,0.0
USR-005958,2025-03-18,Referral,Retargeting_Q1,North America,Tablet,Enterprise,5.82,579,1,0,0,0,0,0.0,0.0
USR-005959,2025-09-22,Google Ads,Summer_Promo_Global,EMEA,Desktop,SMB,39.59,440,1,0,0,0,0,0.0,0.0
USR-005960,2025-03-30,Facebook,Summer_Promo_Global,APAC,Tablet,Enterprise,8.02,138,1,1,0,0,0,0.0,0.0
USR-005961,2025-12-19,Facebook,Flash_Sale_Feb,APAC,Mobile,SMB,7.09,562,1,0,0,0,0,0.0,0.0
USR-005962,2025-06-07,Email Marketing,Newsletter_Nurture,EMEA,Desktop,Individual,12.65,286,1,0,0,0,0,0.0,0.0
USR-005963,2025-11-09,Organic Search,Webinar_Series_Tech,North America,Desktop,Enterprise,27.95,327,1,0,0,0,0,0.0,0.0
USR-005964,2025-02-21,Email Marketing,Flash_Sale_Feb,North America,Tablet,SMB,28.1,500,1,1,1,0,0,0.0,0.0
USR-005965,2025-09-10,Google Ads,Flash_Sale_Feb,EMEA,Mobile,Enterprise,25.51,118,1,0,0,0,0,0.0,0.0
USR-005966,2025-01-11,LinkedIn,Brand_Awareness_2025,EMEA,Desktop,Individual,32.46,490,1,1,1,0,0,0.0,0.0
USR-005967,2025-09-30,Direct,Flash_Sale_Feb,EMEA,Mobile,SMB,47.84,247,1,0,0,0,0,0.0,0.0
USR-005968,2025-07-25,Referral,Retargeting_Q1,LATAM,Mobile,Enterprise,28.3,483,1,0,0,0,0,0.0,0.0
